»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2014-12-10,«·∂»Œ€»æ,120,143,90,80,26,41,1.07,21
2014-12-11,¡º,95,122,60,116,38,48,0.86,23
2014-12-12,«·∂»Œ€»æ,103,144,75,142,39,63,1.08,28
2014-12-13,«·∂»Œ€»æ,107,150,77,137,38,79,1.20,31
2014-12-14,«·∂»Œ€»æ,112,112,83,139,55,83,1.45,31
2014-12-15,«·∂»Œ€»æ,123,103,84,161,58,81,1.39,22
2014-12-16,¡º,77,106,28,96,25,39,0.70,52
2014-12-17,¡º,86,134,59,111,30,72,1.08,33
2014-12-18,«·∂»Œ€»æ,107,126,80,140,55,82,1.29,12
2014-12-19,¡º,87,75,64,97,36,61,1.06,39
2014-12-20,«·∂»Œ€»æ,126,172,95,128,34,67,1.49,32
2014-12-21,¡º,94,133,68,111,37,47,1.13,45
2014-12-22,«·∂»Œ€»æ,111,142,83,128,50,71,1.29,33
2014-12-23,«·∂»Œ€»æ,123,115,92,135,66,78,1.47,24
2014-12-24,÷–∂»Œ€»æ,180,155,136,176,53,90,2.06,28
2014-12-25,—œ÷ÿŒ€»æ,251,187,200,195,51,68,1.72,30
2014-12-26,«·∂»Œ€»æ,148,139,112,110,45,61,1.71,26
2014-12-27,«·∂»Œ€»æ,122,110,92,94,29,52,1.24,26
2014-12-28,«·∂»Œ€»æ,148,125,112,113,36,46,1.23,44
2014-12-29,«·∂»Œ€»æ,124,93,92,123,35,65,1.46,40
2014-12-30,÷–∂»Œ€»æ,161,136,119,184,61,89,2.11,35
2014-12-31,÷–∂»Œ€»æ,181,525,126,239,52,84,2.16,40
2015-01-01,¡º,86,219,45,119,40,58,1.06,34
2015-01-02,«·∂»Œ€»æ,110,449,82,142,57,78,1.35,12
2015-01-03,«·∂»Œ€»æ,146,251,110,181,42,88,1.61,21
2015-01-04,÷–∂»Œ€»æ,175,227,133,215,69,117,1.92,25
2015-01-05,÷–∂»Œ€»æ,199,284,153,168,61,95,1.84,11
2015-01-06,—œ÷ÿŒ€»æ,284,410,235,118,44,68,2.37,12
2015-01-07,÷–∂»Œ€»æ,169,355,127,152,30,69,1.98,21
2015-01-08,÷ÿ∂»Œ€»æ,203,343,154,192,36,97,2.12,24
2015-01-09,÷ÿ∂»Œ€»æ,241,337,190,227,42,104,2.12,26
2015-01-10,÷ÿ∂»Œ€»æ,229,335,180,220,43,108,2.17,28
2015-01-11,÷ÿ∂»Œ€»æ,228,353,177,221,40,119,2.67,25
2015-01-12,÷–∂»Œ€»æ,190,339,145,177,35,82,1.84,22
2015-01-13,«·∂»Œ€»æ,129,267,97,121,27,55,1.50,23
2015-01-14,«·∂»Œ€»æ,118,238,88,90,16,60,1.08,28
2015-01-15,÷–∂»Œ€»æ,163,274,123,150,26,79,1.59,14
2015-01-16,÷–∂»Œ€»æ,171,286,129,142,23,68,1.25,27
2015-01-17,÷–∂»Œ€»æ,169,328,128,160,43,73,1.44,41
2015-01-18,«·∂»Œ€»æ,148,318,112,146,32,65,1.16,45
2015-01-19,÷–∂»Œ€»æ,187,356,141,172,35,87,1.51,34
2015-01-20,«·∂»Œ€»æ,132,293,99,165,41,95,1.44,26
2015-01-21,÷–∂»Œ€»æ,156,309,111,168,34,74,1.45,35
2015-01-22,«·∂»Œ€»æ,135,273,102,133,51,69,1.45,36
2015-01-23,«·∂»Œ€»æ,116,160,87,134,57,85,1.45,21
2015-01-24,«·∂»Œ€»æ,133,194,100,158,48,91,1.50,21
2015-01-25,—œ÷ÿŒ€»æ,280,357,229,57,25,61,2.05,18
2015-01-26,—œ÷ÿŒ€»æ,304,356,253,0,29,63,2.47,13
2015-01-27,«·∂»Œ€»æ,139,317,106,7,14,32,1.56,29
2015-01-28,”≈,46,129,32,1,10,26,0.73,25
2015-01-29,¡º,88,268,64,24,12,33,0.89,23
2015-01-30,«·∂»Œ€»æ,111,297,83,57,17,40,1.04,36
2015-01-31,÷–∂»Œ€»æ,174,354,132,89,24,44,1.24,46
2015-02-01,÷–∂»Œ€»æ,161,343,122,3,16,54,1.43,15
2015-02-02,«·∂»Œ€»æ,138,279,105,39,18,54,1.36,12
2015-02-03,÷–∂»Œ€»æ,154,267,117,61,15,46,1.27,29
2015-02-04,÷ÿ∂»Œ€»æ,221,351,172,179,29,76,1.79,33
2015-02-05,÷ÿ∂»Œ€»æ,214,355,168,200,49,77,1.87,33
2015-02-06,÷–∂»Œ€»æ,161,345,121,160,36,84,1.51,43
2015-02-07,÷–∂»Œ€»æ,184,353,139,194,41,108,1.72,17
2015-02-08,÷ÿ∂»Œ€»æ,210,361,163,185,52,65,1.83,35
2015-02-09,¡º,73,145,52,84,28,60,1.03,38
2015-02-10,«·∂»Œ€»æ,108,214,80,115,41,76,1.15,30
2015-02-11,÷–∂»Œ€»æ,186,333,140,161,40,66,1.39,44
2015-02-12,÷–∂»Œ€»æ,196,328,151,188,39,89,1.76,44
2015-02-13,÷–∂»Œ€»æ,184,334,139,189,44,104,2.00,45
2015-02-14,÷–∂»Œ€»æ,165,278,124,136,37,68,1.55,43
2015-02-15,«·∂»Œ€»æ,132,252,99,103,25,52,1.60,20
2015-02-16,«·∂»Œ€»æ,140,261,105,162,23,64,1.88,25
2015-02-17,÷–∂»Œ€»æ,189,346,143,209,31,63,1.76,60
2015-02-18,÷–∂»Œ€»æ,158,344,119,159,26,36,1.57,71
2015-02-19,«·∂»Œ€»æ,142,245,107,122,25,30,1.20,61
2015-02-20,¡º,72,226,41,56,9,19,0.97,34
2015-02-21,«·∂»Œ€»æ,109,287,81,75,14,25,1.10,45
2015-02-22,÷–∂»Œ€»æ,161,305,122,108,15,33,1.37,31
2015-02-23,«·∂»Œ€»æ,150,343,114,115,15,33,1.51,29
2015-02-24,«·∂»Œ€»æ,122,312,91,93,16,38,1.48,25
2015-02-25,¡º,99,279,73,73,13,39,1.41,20
2015-02-26,¡º,73,223,53,49,16,40,1.25,17
2015-02-27,¡º,60,222,43,39,13,26,1.11,39
2015-02-28,”≈,32,75,21,18,10,18,0.72,54
2015-03-01,¡º,83,266,61,68,18,47,0.89,40
2015-03-02,«·∂»Œ€»æ,102,286,75,86,25,54,1.10,37
2015-03-03,«·∂»Œ€»æ,138,336,62,172,21,29,0.77,56
2015-03-04,¡º,69,256,47,82,22,36,0.89,58
2015-03-05,¡º,66,212,47,57,17,26,0.72,56
2015-03-06,«·∂»Œ€»æ,134,337,101,109,22,39,0.92,49
2015-03-07,«·∂»Œ€»æ,108,289,81,95,27,45,1.04,46
2015-03-08,¡º,89,243,65,80,28,49,0.97,33
2015-03-09,«·∂»Œ€»æ,135,337,102,115,26,48,1.07,49
2015-03-10,÷–∂»Œ€»æ,197,357,153,135,22,45,1.20,32
2015-03-11,«·∂»Œ€»æ,109,316,81,113,26,58,1.07,37
2015-03-12,¡º,97,239,68,114,26,54,0.90,72
2015-03-13,«·∂»Œ€»æ,110,273,81,142,40,79,1.33,37
2015-03-14,«·∂»Œ€»æ,114,241,85,133,31,70,1.31,25
2015-03-15,«·∂»Œ€»æ,143,300,108,127,28,57,1.51,8
2015-03-16,«·∂»Œ€»æ,111,250,82,95,26,45,1.37,23
2015-03-17,¡º,58,105,40,52,25,39,1.49,12
2015-03-18,”≈,33,25,22,22,12,27,1.26,21
2015-03-19,¡º,58,98,41,49,14,32,1.27,24
2015-03-20,¡º,63,136,45,47,12,39,1.16,39
2015-03-21,¡º,97,257,71,106,19,64,1.21,43
2015-03-22,«·∂»Œ€»æ,111,269,72,136,29,72,1.37,50
2015-03-23,«·∂»Œ€»æ,101,315,57,146,25,47,0.99,73
2015-03-24,¡º,97,298,55,142,29,57,1.14,49
2015-03-25,¡º,81,255,50,109,35,59,0.96,68
2015-03-26,¡º,73,202,48,79,27,52,1.01,50
2015-03-27,¡º,89,239,65,83,20,49,1.13,59
2015-03-28,¡º,87,194,62,97,21,68,1.13,36
2015-03-29,«·∂»Œ€»æ,106,228,78,122,23,65,1.53,30
2015-03-30,¡º,65,124,46,53,19,36,1.22,34
2015-03-31,¡º,72,178,47,80,22,41,1.21,40
2015-04-01,¡º,83,273,59,104,27,51,1.58,27
2015-04-02,”≈,35,25,22,35,18,36,1.15,23
2015-04-03,¡º,78,258,42,101,29,48,1.39,39
2015-04-04,¡º,61,145,42,40,13,29,1.32,38
2015-04-05,¡º,73,213,52,46,8,24,1.12,73
2015-04-06,¡º,100,307,74,57,9,25,1.14,76
2015-04-07,¡º,70,282,49,66,9,21,0.78,61
2015-04-08,¡º,55,158,37,49,14,37,0.87,54
2015-04-09,¡º,71,232,50,76,22,52,0.96,45
2015-04-10,¡º,94,292,69,110,20,63,1.09,46
2015-04-11,«·∂»Œ€»æ,123,333,89,163,30,87,1.69,59
2015-04-12,¡º,95,331,45,122,17,41,0.66,76
2015-04-13,¡º,78,284,27,104,16,42,0.55,71
2015-04-14,¡º,84,238,45,113,22,48,0.63,81
2015-04-15,«·∂»Œ€»æ,107,271,72,144,31,78,1.17,22
2015-04-16,«·∂»Œ€»æ,110,251,75,138,25,54,1.25,40
2015-04-17,«·∂»Œ€»æ,116,278,75,180,28,56,1.11,54
2015-04-18,«·∂»Œ€»æ,109,285,81,147,28,63,1.29,46
2015-04-19,”≈,37,22,22,24,9,22,0.94,66
2015-04-20,”≈,47,82,27,42,12,27,0.68,68
2015-04-21,¡º,73,224,49,90,15,61,0.89,51
2015-04-22,¡º,87,284,55,121,19,79,0.90,53
2015-04-23,«·∂»Œ€»æ,118,339,75,182,25,87,1.22,62
2015-04-24,«·∂»Œ€»æ,109,313,79,151,22,77,1.09,48
2015-04-25,«·∂»Œ€»æ,143,337,102,199,23,83,1.54,68
2015-04-26,«·∂»Œ€»æ,129,341,83,187,23,80,1.31,70
2015-04-27,¡º,94,264,63,130,20,48,0.86,83
2015-04-28,¡º,78,213,51,88,16,35,0.84,63
2015-04-29,«·∂»Œ€»æ,112,312,74,134,16,31,1.01,109
2015-04-30,«·∂»Œ€»æ,101,270,57,142,23,56,1.03,110
2015-05-01,¡º,84,245,60,97,18,47,1.09,77
2015-05-02,”≈,41,57,23,36,10,22,0.77,60
2015-05-03,¡º,74,227,46,72,12,35,0.92,89
2015-05-04,¡º,72,221,50,89,15,45,0.89,66
2015-05-05,¡º,98,299,72,121,16,58,1.13,70
2015-05-06,«·∂»Œ€»æ,119,320,88,143,14,58,1.08,83
2015-05-07,«·∂»Œ€»æ,106,293,78,130,17,48,1.11,77
2015-05-08,¡º,67,193,47,69,9,35,0.96,74
2015-05-09,¡º,82,294,50,90,13,54,1.15,75
2015-05-10,«·∂»Œ€»æ,102,314,72,124,20,49,1.20,92
2015-05-11,¡º,75,330,33,95,13,25,0.56,82
2015-05-12,¡º,96,347,38,140,12,30,0.48,90
2015-05-13,¡º,84,258,43,115,19,44,0.69,60
2015-05-14,¡º,59,123,29,68,14,37,0.74,40
2015-05-15,¡º,65,211,46,73,11,33,0.97,52
2015-05-16,¡º,88,275,60,110,14,31,0.96,119
2015-05-17,¡º,76,199,53,91,20,37,0.93,87
2015-05-18,«·∂»Œ€»æ,104,310,77,118,12,52,1.12,47
2015-05-19,«·∂»Œ€»æ,138,350,104,160,12,59,1.25,89
2015-05-20,«·∂»Œ€»æ,126,353,79,148,14,56,1.15,89
2015-05-21,¡º,97,353,36,99,21,44,0.88,143
2015-05-22,¡º,91,289,47,106,19,40,0.89,124
2015-05-23,«·∂»Œ€»æ,109,311,81,125,15,50,0.95,79
2015-05-24,÷–∂»Œ€»æ,165,358,121,181,18,65,1.30,111
2015-05-25,÷–∂»Œ€»æ,175,359,132,219,28,91,1.41,92
2015-05-26,«·∂»Œ€»æ,132,309,99,117,16,41,1.35,106
2015-05-27,«·∂»Œ€»æ,115,276,86,110,12,41,1.15,47
2015-05-28,«·∂»Œ€»æ,107,292,80,112,13,42,1.36,67
2015-05-29,¡º,57,172,40,47,10,25,0.99,55
2015-05-30,¡º,84,310,61,101,11,35,0.96,87
2015-05-31,«·∂»Œ€»æ,124,335,86,139,14,57,1.15,96
2015-06-01,«·∂»Œ€»æ,105,280,78,137,22,48,1.27,85
2015-06-02,”≈,50,131,33,42,10,24,1.03,58
2015-06-03,¡º,60,235,39,64,12,36,0.88,76
2015-06-04,¡º,61,220,39,63,14,37,0.73,57
2015-06-05,¡º,58,155,32,59,14,34,0.66,77
2015-06-06,¡º,88,269,43,120,19,56,0.94,70
2015-06-07,¡º,54,152,32,59,17,44,0.99,63
2015-06-08,”≈,45,135,28,45,13,31,0.70,63
2015-06-09,¡º,75,231,53,92,16,45,0.80,63
2015-06-10,¡º,69,217,44,83,15,50,0.80,58
2015-06-11,¡º,97,331,44,137,14,45,0.66,72
2015-06-12,«·∂»Œ€»æ,116,348,48,178,17,66,0.71,80
2015-06-13,¡º,94,315,50,136,15,66,0.80,55
2015-06-14,¡º,64,205,37,74,16,40,0.86,48
2015-06-15,”≈,44,94,25,44,11,31,0.71,41
2015-06-16,¡º,74,239,50,90,12,38,1.01,51
2015-06-17,”≈,35,54,22,26,9,30,0.99,49
2015-06-18,¡º,62,221,35,58,9,34,0.91,86
2015-06-19,¡º,76,274,48,81,14,48,1.16,80
2015-06-20,¡º,91,332,66,105,16,59,1.15,67
2015-06-21,¡º,83,274,60,69,8,26,1.08,108
2015-06-22,¡º,65,212,43,62,10,32,1.01,103
2015-06-23,¡º,78,264,50,81,13,30,1.05,98
2015-06-24,¡º,52,204,30,51,11,29,0.70,63
2015-06-25,”≈,48,199,23,50,6,27,0.68,48
2015-06-26,¡º,65,263,35,75,8,41,1.22,76
2015-06-27,”≈,50,192,27,52,6,30,0.69,48
2015-06-28,¡º,59,234,29,75,8,41,1.10,69
2015-06-29,¡º,68,281,41,83,8,32,0.86,68
2015-06-30,”≈,38,83,24,38,6,21,0.87,36
2015-07-01,¡º,51,176,25,44,7,25,0.68,90
2015-07-02,¡º,89,329,47,94,9,54,0.97,81
2015-07-03,¡º,76,277,50,96,10,41,1.03,70
2015-07-04,¡º,62,221,34,58,9,38,0.81,90
2015-07-05,¡º,64,241,37,63,8,31,0.67,93
2015-07-06,”≈,50,145,29,41,9,26,0.65,78
2015-07-07,¡º,52,145,23,43,9,26,0.62,97
2015-07-08,¡º,78,269,44,84,10,38,0.77,94
2015-07-09,¡º,68,210,45,72,9,26,0.75,75
2015-07-10,”≈,45,112,23,43,9,19,0.71,68
2015-07-11,¡º,52,155,28,52,8,18,0.65,52
2015-07-12,¡º,66,199,33,76,7,34,0.68,70
2015-07-13,¡º,91,260,50,112,9,45,0.80,84
2015-07-14,«·∂»Œ€»æ,101,296,70,146,12,56,1.13,74
2015-07-15,¡º,70,220,47,86,9,41,0.95,44
2015-07-16,”≈,37,28,19,21,10,22,0.86,68
2015-07-17,”≈,46,88,29,42,6,24,0.77,44
2015-07-18,¡º,74,281,52,80,7,29,0.75,70
2015-07-19,¡º,79,306,57,99,10,38,0.98,73
2015-07-20,¡º,70,229,42,78,9,38,0.87,63
2015-07-21,«·∂»Œ€»æ,104,343,47,96,8,34,0.85,137
2015-07-22,¡º,83,304,48,98,10,48,1.05,78
2015-07-23,”≈,44,143,27,39,7,34,0.85,51
2015-07-24,¡º,57,211,32,50,8,27,0.68,86
2015-07-25,¡º,78,291,39,66,10,28,0.84,93
2015-07-26,”≈,43,87,24,40,10,28,0.72,40
2015-07-27,”≈,40,70,17,37,9,24,0.58,45
2015-07-28,”≈,46,118,19,45,11,23,0.49,65
2015-07-29,¡º,51,161,19,49,13,21,0.46,81
2015-07-30,¡º,53,197,21,52,10,19,0.46,78
2015-07-31,¡º,52,199,18,52,11,21,0.46,80
2015-08-01,¡º,54,190,18,56,12,23,0.47,76
2015-08-02,¡º,60,234,22,63,12,22,0.49,87
2015-08-03,¡º,61,262,27,67,14,21,0.47,96
2015-08-04,¡º,56,211,23,59,14,22,0.46,75
2015-08-05,¡º,61,213,25,70,13,31,0.50,64
2015-08-06,¡º,57,205,26,55,10,26,0.60,78
2015-08-07,¡º,60,210,27,56,10,26,0.71,86
2015-08-08,¡º,65,275,37,65,9,17,0.65,99
2015-08-09,”≈,44,165,21,44,8,13,0.50,51
2015-08-10,”≈,22,14,13,13,8,11,0.42,39
2015-08-11,”≈,32,53,16,27,9,14,0.47,49
2015-08-12,¡º,58,197,25,59,13,32,0.67,69
2015-08-13,¡º,71,220,33,73,13,35,0.74,90
2015-08-14,¡º,91,296,54,108,18,41,0.91,97
2015-08-15,¡º,70,264,47,86,11,39,0.89,53
2015-08-16,¡º,76,247,44,80,9,36,0.77,91
2015-08-17,¡º,96,271,59,116,15,52,1.07,93
2015-08-18,¡º,89,282,62,110,14,32,0.97,102
2015-08-19,”≈,50,147,30,40,10,24,0.79,63
2015-08-20,”≈,49,164,24,42,9,18,0.54,89
2015-08-21,¡º,67,247,35,67,12,42,0.78,77
2015-08-22,¡º,83,299,38,89,13,49,0.88,82
2015-08-23,¡º,88,335,50,106,16,41,0.92,93
2015-08-24,¡º,83,326,54,99,12,22,0.84,122
2015-08-25,¡º,82,307,59,102,11,29,0.90,109
2015-08-26,«·∂»Œ€»æ,103,334,61,117,13,47,0.97,121
2015-08-27,«·∂»Œ€»æ,118,345,76,158,15,64,1.16,96
2015-08-28,¡º,95,316,67,123,15,49,1.12,93
2015-08-29,«·∂»Œ€»æ,103,344,66,120,14,47,1.04,114
2015-08-30,«·∂»Œ€»æ,105,342,65,133,18,57,1.15,94
2015-08-31,«·∂»Œ€»æ,108,356,65,135,16,57,1.14,93
2015-09-01,¡º,84,316,54,97,11,33,0.80,101
2015-09-02,¡º,79,301,38,70,13,21,0.71,131
2015-09-03,¡º,87,335,45,91,17,35,0.96,119
2015-09-04,¡º,70,290,43,85,15,29,0.81,75
2015-09-05,¡º,57,275,30,58,12,29,0.89,70
2015-09-06,¡º,66,306,38,73,13,33,0.99,84
2015-09-07,¡º,91,362,61,95,14,19,1.03,122
2015-09-08,¡º,84,326,40,83,17,37,1.03,108
2015-09-09,¡º,90,339,42,86,19,38,0.95,116
2015-09-10,¡º,93,337,45,89,20,39,1.02,130
2015-09-11,¡º,73,296,46,89,16,38,0.91,71
2015-09-12,¡º,71,318,49,68,11,20,0.87,92
2015-09-13,¡º,65,264,32,70,21,36,0.85,92
2015-09-14,¡º,87,340,42,106,25,47,0.83,96
2015-09-15,¡º,99,341,61,112,25,48,1.03,95
2015-09-16,¡º,86,301,54,104,20,50,0.96,97
2015-09-17,¡º,79,261,47,106,29,46,0.90,85
2015-09-18,¡º,62,157,44,59,11,44,0.85,43
2015-09-19,”≈,48,118,32,41,15,31,0.83,39
2015-09-20,«·∂»Œ€»æ,104,347,64,143,15,86,1.14,98
2015-09-21,«·∂»Œ€»æ,101,307,63,111,20,54,0.97,95
2015-09-22,¡º,84,305,58,104,21,46,0.99,77
2015-09-23,¡º,81,313,58,84,13,38,1.02,86
2015-09-24,¡º,73,285,52,75,13,41,1.10,59
2015-09-25,¡º,58,229,38,56,12,28,0.77,72
2015-09-26,¡º,81,320,57,98,18,48,0.99,73
2015-09-27,¡º,97,329,57,104,21,58,1.01,86
2015-09-28,«·∂»Œ€»æ,102,341,63,107,26,40,1.06,121
2015-09-29,¡º,60,237,32,67,15,25,0.80,88
2015-09-30,”≈,37,71,19,27,13,19,0.61,57
2015-10-01,¡º,65,232,30,75,13,27,0.65,59
2015-10-02,«·∂»Œ€»æ,103,317,50,153,21,55,0.76,75
2015-10-03,«·∂»Œ€»æ,115,312,77,173,26,64,1.07,88
2015-10-04,¡º,98,288,64,139,22,47,1.12,93
2015-10-05,«·∂»Œ€»æ,102,303,76,98,17,47,1.38,70
2015-10-06,¡º,72,231,53,52,16,37,1.28,24
2015-10-07,”≈,35,47,23,26,13,25,1.02,43
2015-10-08,”≈,44,139,23,34,13,17,0.74,81
2015-10-09,¡º,64,245,37,69,18,38,0.75,58
2015-10-10,¡º,84,330,53,115,20,59,0.90,56
2015-10-11,«·∂»Œ€»æ,105,349,72,141,18,67,1.01,53
2015-10-12,«·∂»Œ€»æ,102,315,71,143,28,76,1.16,67
2015-10-13,«·∂»Œ€»æ,112,304,78,162,33,80,1.19,63
2015-10-14,«·∂»Œ€»æ,116,263,83,167,31,79,1.05,74
2015-10-15,«·∂»Œ€»æ,134,288,100,196,37,101,1.57,60
2015-10-16,«·∂»Œ€»æ,148,301,106,196,28,96,1.54,71
2015-10-17,«·∂»Œ€»æ,135,298,95,180,33,87,1.37,93
2015-10-18,«·∂»Œ€»æ,146,329,109,200,31,98,1.57,85
2015-10-19,¡º,95,245,64,135,27,77,1.13,81
2015-10-20,«·∂»Œ€»æ,104,261,74,143,25,79,1.19,70
2015-10-21,«·∂»Œ€»æ,118,297,86,156,28,83,1.25,79
2015-10-22,«·∂»Œ€»æ,102,260,75,125,20,57,1.10,96
2015-10-23,«·∂»Œ€»æ,148,332,111,180,19,68,1.32,73
2015-10-24,÷–∂»Œ€»æ,153,340,114,178,22,66,1.57,77
2015-10-25,«·∂»Œ€»æ,138,339,104,171,22,64,1.34,68
2015-10-26,«·∂»Œ€»æ,124,331,92,131,17,39,1.18,30
2015-10-27,”≈,48,110,24,53,19,30,0.62,50
2015-10-28,¡º,70,203,43,88,27,57,0.80,24
2015-10-29,”≈,37,53,24,31,14,32,0.67,32
2015-10-30,÷–∂»Œ€»æ,153,364,118,139,17,39,1.12,38
2015-10-31,¡º,67,251,47,70,13,34,0.78,47
2015-11-01,¡º,84,281,61,73,16,40,0.69,58
2015-11-02,¡º,86,220,62,100,24,68,1.02,43
2015-11-03,¡º,96,218,69,111,28,59,1.06,49
2015-11-04,«·∂»Œ€»æ,113,262,84,113,24,61,1.23,21
2015-11-05,¡º,89,235,65,93,21,51,1.29,16
2015-11-06,¡º,66,244,46,69,22,40,1.24,14
2015-11-07,”≈,39,85,26,28,15,23,0.84,19
2015-11-08,¡º,64,201,46,50,16,26,0.97,32
2015-11-09,¡º,100,264,74,88,26,45,1.46,35
2015-11-10,«·∂»Œ€»æ,101,274,75,93,17,39,1.34,35
2015-11-11,«·∂»Œ€»æ,128,292,97,108,12,42,1.24,36
2015-11-12,¡º,76,209,55,53,11,39,0.87,17
2015-11-13,¡º,66,209,47,50,11,41,1.26,19
2015-11-14,¡º,82,217,60,72,15,47,1.23,25
2015-11-15,¡º,67,178,47,71,20,42,1.49,17
2015-11-16,¡º,66,201,47,48,11,31,1.20,25
2015-11-17,¡º,68,229,48,52,14,30,1.52,25
2015-11-18,¡º,57,218,40,38,8,27,1.52,26
2015-11-19,¡º,66,242,47,50,30,30,1.56,9
2015-11-20,¡º,70,208,49,77,18,47,1.61,13
2015-11-21,¡º,75,272,54,86,19,43,1.57,9
2015-11-22,¡º,65,288,46,63,17,36,1.55,11
2015-11-23,”≈,34,68,23,27,13,24,1.17,9
2015-11-24,”≈,25,36,17,13,5,22,0.97,23
2015-11-25,¡º,80,306,58,63,23,35,0.75,32
2015-11-26,¡º,63,227,44,62,15,43,0.76,39
2015-11-27,¡º,69,213,47,85,28,54,0.93,22
2015-11-28,«·∂»Œ€»æ,113,274,84,137,31,65,1.41,14
2015-11-29,«·∂»Œ€»æ,118,259,88,102,20,52,1.17,13
2015-11-30,«·∂»Œ€»æ,128,261,97,135,23,55,1.45,6
2015-12-01,¡º,82,176,58,93,14,49,1.25,15
2015-12-02,«·∂»Œ€»æ,108,286,51,151,18,40,0.95,28
2015-12-03,«·∂»Œ€»æ,109,355,51,166,20,52,0.97,27
2015-12-04,¡º,60,186,25,69,19,39,0.67,31
2015-12-05,¡º,81,233,53,99,18,52,0.80,10
2015-12-06,¡º,90,235,66,94,13,54,1.03,15
2015-12-07,¡º,90,194,63,113,24,65,1.27,12
2015-12-08,¡º,90,207,66,95,16,52,1.12,14
2015-12-09,¡º,100,237,74,101,15,48,0.83,13
2015-12-10,÷–∂»Œ€»æ,182,302,140,165,15,48,1.17,20
2015-12-11,—œ÷ÿŒ€»æ,284,358,233,242,18,43,1.65,36
2015-12-12,—œ÷ÿŒ€»æ,311,367,260,259,10,56,2.56,10
2015-12-13,÷–∂»Œ€»æ,156,305,118,103,8,41,1.02,14
2015-12-14,÷–∂»Œ€»æ,165,282,124,158,16,61,1.33,22
2015-12-15,¡º,68,191,44,72,18,42,0.74,36
2015-12-16,¡º,53,169,24,57,16,30,0.55,48
2015-12-17,¡º,72,274,42,92,23,55,0.96,22
2015-12-18,¡º,92,258,67,122,30,63,1.15,20
2015-12-19,«·∂»Œ€»æ,133,284,100,162,39,76,1.42,9
2015-12-20,«·∂»Œ€»æ,119,216,90,47,11,49,0.96,21
2015-12-21,«·∂»Œ€»æ,107,166,80,91,21,42,0.96,18
2015-12-22,«·∂»Œ€»æ,150,218,112,109,11,43,1.20,13
2015-12-23,÷ÿ∂»Œ€»æ,222,277,172,101,12,44,1.33,22
2015-12-24,÷–∂»Œ€»æ,180,291,142,108,14,48,1.52,24
2015-12-25,—œ÷ÿŒ€»æ,328,355,278,296,41,76,2.31,41
2015-12-26,÷–∂»Œ€»æ,177,327,135,176,31,87,1.65,32
2015-12-27,÷–∂»Œ€»æ,180,355,139,178,15,61,1.69,19
2015-12-28,«·∂»Œ€»æ,126,276,95,120,9,36,1.09,10
2015-12-29,÷–∂»Œ€»æ,158,274,120,153,16,57,1.27,16
2015-12-30,÷–∂»Œ€»æ,200,303,152,198,21,81,1.59,21
2015-12-31,÷–∂»Œ€»æ,165,254,125,167,28,71,1.31,30
2016-01-01,«·∂»Œ€»æ,149,252,113,161,39,76,1.35,17
2016-01-02,÷–∂»Œ€»æ,186,282,140,201,49,83,1.70,16
2016-01-03,÷–∂»Œ€»æ,157,230,119,158,31,68,1.69,12
2016-01-04,÷ÿ∂»Œ€»æ,235,324,194,184,16,56,1.96,15
2016-01-05,«·∂»Œ€»æ,134,301,101,59,11,37,2.01,9
2016-01-06,«·∂»Œ€»æ,118,287,88,87,10,34,1.31,12
2016-01-07,«·∂»Œ€»æ,135,318,101,108,16,33,1.04,33
2016-01-08,÷–∂»Œ€»æ,167,326,126,162,21,59,1.69,22
2016-01-09,÷–∂»Œ€»æ,174,297,132,149,19,55,1.65,15
2016-01-10,«·∂»Œ€»æ,142,258,107,99,13,45,1.48,12
2016-01-11,÷ÿ∂»Œ€»æ,239,356,188,41,14,43,1.98,16
2016-01-12,«·∂»Œ€»æ,108,304,80,29,11,30,1.11,12
2016-01-13,«·∂»Œ€»æ,113,273,84,92,23,41,1.23,32
2016-01-14,÷–∂»Œ€»æ,169,325,128,165,25,67,1.31,18
2016-01-15,÷–∂»Œ€»æ,162,318,123,168,27,65,1.43,25
2016-01-16,÷–∂»Œ€»æ,162,295,122,166,17,72,1.62,15
2016-01-17,÷–∂»Œ€»æ,178,325,138,145,20,43,1.35,51
2016-01-18,—œ÷ÿŒ€»æ,253,357,208,229,25,44,1.82,34
2016-01-19,÷–∂»Œ€»æ,178,346,137,169,27,51,1.38,47
2016-01-20,«·∂»Œ€»æ,137,332,103,121,22,50,1.02,26
2016-01-21,¡º,95,279,70,59,12,34,0.83,24
2016-01-22,¡º,79,248,57,54,10,26,0.75,38
2016-01-23,¡º,95,334,69,81,20,23,0.91,52
2016-01-24,¡º,88,348,24,124,12,19,0.57,61
2016-01-25,¡º,84,297,35,116,15,45,0.66,44
2016-01-26,¡º,95,290,61,136,33,68,1.02,29
2016-01-27,¡º,96,230,70,126,36,66,1.11,19
2016-01-28,«·∂»Œ€»æ,102,228,76,90,14,50,1.04,21
2016-01-29,«·∂»Œ€»æ,119,275,89,66,10,33,1.09,38
2016-01-30,¡º,95,258,70,66,8,33,1.14,22
2016-01-31,«·∂»Œ€»æ,127,335,96,71,8,28,1.23,24
