»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2018-09-28,¡º,53,211,20,44,9,35,0.72,66
2018-09-29,¡º,65,274,29,58,10,35,0.75,87
2018-09-30,¡º,76,327,35,70,10,36,0.82,102
2018-10-01,¡º,59,268,23,56,11,26,0.72,97
2018-10-02,¡º,64,253,27,64,11,44,0.76,76
2018-10-03,¡º,76,297,36,70,10,41,0.78,92
2018-10-04,¡º,63,161,26,51,11,28,0.66,95
2018-10-05,¡º,61,175,22,50,9,19,0.66,109
2018-10-06,¡º,70,218,26,60,9,32,0.73,112
2018-10-07,¡º,77,236,39,75,10,50,0.86,86
2018-10-08,¡º,71,223,37,74,8,39,0.82,81
2018-10-09,¡º,61,214,34,70,9,40,0.81,55
2018-10-10,¡º,53,212,28,55,8,32,0.83,48
2018-10-11,”≈,48,162,20,48,10,37,0.77,54
2018-10-12,¡º,52,138,26,52,10,41,0.73,59
2018-10-13,¡º,54,129,28,52,9,41,0.73,60
2018-10-14,”≈,49,143,28,48,8,37,0.74,45
2018-10-15,”≈,35,99,21,34,7,37,0.71,37
2018-10-16,”≈,42,124,27,43,7,34,0.83,50
2018-10-17,¡º,57,210,36,63,10,45,1.02,48
2018-10-18,¡º,63,268,40,73,9,46,0.91,51
2018-10-19,”≈,45,116,19,45,9,42,0.64,54
2018-10-20,¡º,54,201,30,59,9,52,0.74,34
2018-10-21,”≈,47,130,25,47,8,44,0.72,26
2018-10-22,”≈,38,74,25,37,6,33,0.79,21
2018-10-23,”≈,48,146,29,50,8,36,0.88,52
2018-10-24,¡º,74,242,51,90,8,44,0.97,64
2018-10-25,¡º,71,226,50,87,8,47,1.01,31
2018-10-26,¡º,56,177,34,59,8,30,0.88,61
2018-10-27,¡º,68,278,28,83,10,47,0.76,45
2018-10-28,¡º,66,249,31,80,10,52,0.82,42
2018-10-29,¡º,58,192,27,64,10,49,0.79,54
2018-10-30,¡º,84,336,59,116,13,62,1.01,60
2018-10-31,¡º,57,138,28,61,10,36,0.76,66
2018-11-01,¡º,51,89,24,54,10,36,0.71,61
2018-11-02,”≈,39,43,17,38,8,38,0.63,45
2018-11-03,”≈,48,87,28,48,7,48,0.82,12
2018-11-04,”≈,49,135,28,47,8,36,0.81,42
2018-11-05,”≈,36,62,20,35,7,32,0.71,36
2018-11-06,”≈,34,96,21,33,7,33,0.73,35
2018-11-07,”≈,26,57,14,25,6,30,0.87,17
2018-11-08,”≈,15,2,5,13,6,27,0.93,8
2018-11-09,”≈,39,76,20,41,8,39,0.88,28
2018-11-10,¡º,68,224,46,84,9,53,0.94,37
2018-11-11,¡º,67,226,47,74,8,41,1.01,31
2018-11-12,”≈,38,63,24,36,6,37,0.88,28
2018-11-13,¡º,51,146,28,55,10,45,0.81,40
2018-11-14,¡º,62,187,34,72,10,53,0.81,28
2018-11-15,¡º,62,224,39,71,9,57,0.88,12
2018-11-16,”≈,34,96,19,33,7,32,0.69,34
2018-11-17,”≈,42,176,21,42,8,41,0.88,23
2018-11-18,”≈,24,47,13,22,7,35,0.78,29
2018-11-19,”≈,35,77,21,34,7,33,0.98,25
2018-11-20,¡º,65,220,45,77,9,51,1.09,24
2018-11-21,”≈,45,134,30,48,7,38,1.09,27
2018-11-22,¡º,59,178,40,64,9,35,0.89,52
2018-11-23,¡º,72,210,49,91,10,54,0.97,33
2018-11-24,¡º,68,143,42,84,9,52,0.92,26
2018-11-25,¡º,96,210,69,131,10,68,1.14,15
2018-11-26,¡º,83,157,59,107,10,56,1.00,19
2018-11-27,¡º,68,109,45,82,8,52,0.96,16
2018-11-28,«·∂»Œ€»æ,105,213,78,131,8,73,1.01,27
2018-11-29,¡º,91,209,66,119,9,66,1.06,21
2018-11-30,«·∂»Œ€»æ,127,247,96,170,10,89,1.26,18
2018-12-01,«·∂»Œ€»æ,128,245,97,180,12,79,1.23,22
2018-12-02,«·∂»Œ€»æ,119,242,89,164,10,75,1.30,8
2018-12-03,¡º,58,89,40,58,7,50,1.16,6
2018-12-04,”≈,32,41,19,32,6,39,1.11,11
2018-12-05,”≈,45,98,17,47,7,41,0.68,21
2018-12-06,”≈,26,38,13,25,6,33,0.63,28
2018-12-07,”≈,36,137,18,35,6,27,0.76,35
2018-12-08,”≈,43,183,23,43,6,35,0.79,22
2018-12-09,”≈,39,120,27,35,6,37,0.98,18
2018-12-10,”≈,23,39,15,21,6,41,1.06,7
2018-12-11,”≈,20,15,11,17,5,36,0.91,12
2018-12-12,¡º,98,253,72,93,10,36,1.21,30
2018-12-13,«·∂»Œ€»æ,144,335,109,142,14,60,1.41,17
2018-12-14,«·∂»Œ€»æ,134,321,101,145,14,66,1.42,8
2018-12-15,«·∂»Œ€»æ,104,264,77,128,9,62,1.37,6
2018-12-16,¡º,53,94,36,59,7,42,1.01,28
2018-12-17,¡º,77,187,56,96,9,51,1.14,33
2018-12-18,¡º,76,173,53,99,9,59,1.07,19
