»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2017-07-14,¡º,76,305,45,91,27,27,0.88,73
2017-07-15,¡º,65,276,36,69,18,25,0.81,72
2017-07-16,¡º,67,266,36,78,18,27,0.86,69
2017-07-17,¡º,74,311,44,88,13,28,0.98,84
2017-07-18,”≈,39,106,18,38,13,14,0.74,54
2017-07-19,”≈,33,73,12,29,12,12,0.66,53
2017-07-20,”≈,43,125,16,40,18,16,0.77,62
2017-07-21,¡º,61,264,25,62,28,23,0.85,70
2017-07-22,¡º,82,325,38,89,16,33,1.06,95
2017-07-23,¡º,84,302,44,98,11,36,1.15,95
2017-07-24,¡º,83,303,43,100,20,32,1.05,85
2017-07-25,¡º,83,286,44,99,10,37,1.02,87
2017-07-26,¡º,84,311,45,105,10,34,1.12,82
2017-07-27,¡º,87,307,48,99,8,26,1.14,102
2017-07-28,¡º,84,314,49,95,6,22,1.17,118
2017-07-29,¡º,75,308,34,69,6,13,1.07,132
2017-07-30,¡º,58,160,20,54,6,15,0.97,91
2017-07-31,”≈,26,9,10,21,4,15,0.87,44
2017-08-01,”≈,23,4,8,15,4,16,0.87,47
2017-08-02,”≈,41,138,19,39,9,17,0.93,62
2017-08-03,”≈,47,170,20,44,16,21,0.84,68
2017-08-04,¡º,55,177,24,54,11,28,0.89,63
2017-08-05,¡º,67,243,33,75,8,31,1.05,71
2017-08-06,¡º,59,208,24,59,12,24,0.94,78
2017-08-07,¡º,60,221,23,62,23,23,0.90,72
2017-08-08,¡º,57,242,23,60,23,22,0.90,66
2017-08-09,”≈,46,160,16,42,19,21,0.95,49
2017-08-10,”≈,41,106,14,35,11,16,0.91,70
2017-08-11,”≈,37,75,14,35,12,21,0.87,40
2017-08-12,”≈,30,39,10,28,9,23,0.82,38
2017-08-13,”≈,30,45,11,24,7,20,0.86,53
2017-08-14,”≈,26,26,9,21,10,16,0.85,42
2017-08-15,”≈,30,69,10,25,11,20,0.93,42
2017-08-16,”≈,31,58,10,28,16,23,0.92,34
2017-08-17,”≈,44,150,13,43,10,28,1.01,44
2017-08-18,”≈,44,135,16,38,12,26,0.94,58
2017-08-19,¡º,61,285,27,66,20,30,0.99,59
2017-08-20,¡º,60,272,25,68,27,29,1.03,52
2017-08-21,”≈,39,80,14,35,5,15,0.98,69
2017-08-22,¡º,56,208,27,54,6,13,1.21,89
2017-08-23,”≈,38,105,7,28,8,12,0.80,74
2017-08-24,”≈,32,59,8,27,10,14,0.73,56
2017-08-25,¡º,54,254,15,54,10,26,0.99,58
2017-08-26,”≈,41,133,16,35,5,13,1.12,80
2017-08-27,”≈,47,182,20,45,8,16,1.09,63
2017-08-28,”≈,37,127,9,31,18,21,0.89,48
2017-08-29,¡º,53,300,15,51,11,25,1.03,63
2017-08-30,¡º,53,290,27,53,6,12,1.06,74
2017-08-31,”≈,47,200,21,42,7,15,0.90,72
2017-09-01,¡º,56,212,33,60,8,18,1.11,66
2017-09-02,¡º,58,207,28,53,7,15,1.04,89
2017-09-03,¡º,70,293,39,80,12,20,1.23,95
2017-09-04,¡º,76,334,47,88,9,18,1.29,98
2017-09-05,¡º,66,289,42,75,9,18,1.16,87
2017-09-06,¡º,51,223,32,55,5,18,1.06,50
2017-09-07,”≈,37,56,13,31,6,16,1.01,74
2017-09-08,”≈,46,132,20,45,9,21,1.19,44
2017-09-09,”≈,39,92,18,35,4,25,0.84,48
2017-09-10,”≈,42,122,16,39,8,19,0.72,50
2017-09-11,”≈,23,8,9,17,4,16,0.88,45
2017-09-12,”≈,37,44,18,36,7,17,0.98,60
2017-09-13,¡º,56,142,24,49,11,20,0.97,102
2017-09-14,¡º,74,271,31,62,11,19,0.95,122
2017-09-15,¡º,64,192,20,51,12,21,0.90,113
2017-09-16,¡º,70,241,26,56,10,19,0.97,117
2017-09-17,¡º,69,215,27,62,13,25,1.02,110
2017-09-18,¡º,87,243,40,94,20,43,1.22,102
2017-09-19,¡º,78,224,50,105,18,38,1.32,75
2017-09-20,”≈,36,60,21,31,4,19,0.99,55
2017-09-21,”≈,39,65,20,38,7,17,0.83,65
2017-09-22,¡º,55,146,30,58,10,23,1.04,60
2017-09-23,¡º,57,180,28,62,14,27,1.14,57
2017-09-24,¡º,63,241,35,75,13,31,1.21,60
2017-09-25,¡º,60,246,33,73,16,29,0.92,43
2017-09-26,¡º,51,196,17,50,27,26,0.85,57
2017-09-27,¡º,58,270,26,60,12,23,0.94,70
2017-09-28,”≈,31,37,10,20,6,14,0.87,63
2017-09-29,”≈,35,52,16,33,8,19,0.86,53
2017-09-30,¡º,53,186,25,54,16,28,1.09,69
2017-10-01,¡º,69,291,40,84,15,39,1.13,61
2017-10-02,¡º,64,295,36,77,23,30,1.13,58
2017-10-03,”≈,33,94,15,32,6,15,1.03,47
2017-10-05,”≈,25,38,14,24,5,18,1.03,37
2017-10-06,”≈,31,44,14,26,7,20,1.07,47
2017-10-07,¡º,55,173,32,60,11,32,1.25,53
2017-10-08,¡º,71,259,44,83,13,34,1.26,72
2017-10-09,¡º,71,302,45,80,13,27,1.12,80
2017-10-10,¡º,71,309,41,80,14,26,1.05,86
2017-10-11,”≈,40,205,21,41,6,21,0.92,30
2017-10-12,”≈,19,14,7,12,4,18,0.72,40
2017-10-13,”≈,30,57,18,26,5,23,0.84,28
2017-10-14,”≈,44,171,22,43,8,21,0.91,55
2017-10-15,”≈,31,82,13,22,4,17,0.78,56
2017-10-16,”≈,27,56,7,11,3,16,0.76,54
2017-10-17,”≈,31,89,13,21,5,21,0.88,53
2017-10-18,”≈,41,129,21,40,8,24,0.87,49
2017-10-19,”≈,36,81,17,32,8,20,0.82,61
2017-10-20,”≈,45,109,26,43,10,22,0.98,76
2017-10-21,¡º,58,161,29,51,12,24,1.12,100
2017-10-22,¡º,88,273,57,93,14,32,1.47,120
2017-10-23,¡º,95,308,71,114,17,38,1.59,111
2017-10-24,¡º,78,222,48,93,12,36,1.27,70
2017-10-25,¡º,61,108,31,69,12,39,1.06,72
2017-10-26,¡º,70,144,37,83,17,43,0.99,84
2017-10-27,¡º,78,152,36,86,14,38,0.89,114
2017-10-28,¡º,93,231,62,102,17,36,1.11,135
2017-10-29,¡º,88,290,64,109,13,30,1.05,106
2017-10-30,¡º,63,158,28,75,12,31,0.72,71
2017-10-31,¡º,76,188,50,97,20,49,1.03,72
2017-11-01,¡º,98,239,69,134,17,75,1.21,63
2017-11-02,«·∂»Œ€»æ,109,256,78,149,16,82,1.33,60
2017-11-03,«·∂»Œ€»æ,106,257,72,127,15,50,1.20,101
2017-11-04,¡º,96,299,62,109,10,28,1.02,82
2017-11-05,¡º,67,138,40,74,16,44,0.93,71
2017-11-06,«·∂»Œ€»æ,102,248,73,125,20,78,1.31,39
2017-11-07,÷–∂»Œ€»æ,187,347,144,208,30,86,1.78,24
2017-11-08,÷–∂»Œ€»æ,164,341,123,188,17,63,1.48,57
2017-11-09,«·∂»Œ€»æ,138,323,104,163,16,62,1.45,78
2017-11-10,÷–∂»Œ€»æ,157,365,122,165,8,65,1.49,45
2017-11-11,¡º,99,347,72,116,14,40,1.13,45
2017-11-12,¡º,58,131,37,61,11,39,1.01,38
2017-11-13,¡º,78,242,57,79,9,45,1.21,24
2017-11-14,¡º,76,256,55,73,9,39,1.25,41
2017-11-15,«·∂»Œ€»æ,134,338,101,147,15,52,1.45,31
2017-11-16,¡º,100,273,74,113,12,50,1.43,18
2017-11-17,”≈,33,31,21,31,4,36,1.23,14
2017-11-18,”≈,35,65,19,33,4,23,0.82,46
2017-11-19,”≈,43,102,24,42,9,31,0.66,34
2017-11-20,¡º,59,193,41,54,8,34,0.85,35
2017-11-21,¡º,73,204,52,73,12,46,1.05,21
2017-11-22,¡º,67,200,46,74,14,45,0.92,38
2017-11-23,¡º,70,238,40,87,16,47,0.73,55
2017-11-24,¡º,70,214,37,89,20,61,0.85,47
2017-11-25,¡º,88,259,57,123,27,76,1.16,23
2017-11-26,¡º,91,256,64,123,27,60,1.27,39
2017-11-27,¡º,88,230,63,114,21,70,1.42,21
2017-11-28,¡º,92,189,68,113,17,54,1.42,21
2017-11-29,¡º,95,259,70,93,7,49,1.45,22
2017-11-30,”≈,42,84,29,43,4,32,0.85,26
2017-12-01,”≈,49,119,33,53,8,37,0.82,22
2017-12-02,¡º,63,135,42,73,12,47,0.98,18
2017-12-03,¡º,61,124,37,69,10,47,0.93,16
2017-12-04,¡º,84,238,60,93,17,47,1.15,57
2017-12-05,÷–∂»Œ€»æ,155,338,117,156,12,47,1.27,61
2017-12-06,«·∂»Œ€»æ,116,274,87,134,19,72,1.23,48
2017-12-07,«·∂»Œ€»æ,102,206,76,122,18,54,1.01,44
2017-12-08,¡º,96,296,68,111,16,42,0.95,62
2017-12-09,¡º,76,130,50,100,19,58,1.04,43
2017-12-10,¡º,98,257,66,141,21,63,1.31,37
2017-12-11,¡º,77,175,41,102,23,50,0.96,54
2017-12-12,¡º,81,216,57,103,22,56,1.13,44
2017-12-13,¡º,92,241,68,100,11,53,1.05,20
2017-12-14,”≈,30,17,20,25,4,35,0.79,19
2017-12-15,”≈,23,12,15,19,4,30,0.96,14
2017-12-16,”≈,42,80,29,39,5,28,0.97,26
2017-12-17,¡º,93,318,68,89,10,33,1.02,59
2017-12-18,¡º,70,182,48,82,15,51,1.06,48
2017-12-19,¡º,66,178,43,75,18,52,0.92,42
2017-12-20,¡º,70,155,46,87,18,63,1.16,31
2017-12-21,¡º,94,218,68,125,18,73,1.54,27
2017-12-22,«·∂»Œ€»æ,117,236,87,149,31,81,1.75,30
2017-12-23,«·∂»Œ€»æ,132,222,99,171,27,88,1.74,14
2017-12-24,¡º,83,133,60,100,18,43,1.16,64
2017-12-25,¡º,65,73,36,77,14,43,0.89,57
2017-12-26,¡º,71,102,43,89,19,59,1.00,39
2017-12-27,¡º,86,135,62,111,22,65,1.15,28
2017-12-28,«·∂»Œ€»æ,101,151,75,97,8,59,1.22,16
2017-12-29,¡º,60,58,42,50,6,31,0.89,38
2017-12-30,¡º,98,160,73,115,12,36,1.06,47
2017-12-31,«·∂»Œ€»æ,106,162,74,136,20,49,1.20,59
2018-01-01,¡º,87,109,54,120,15,61,1.02,35
2018-01-02,¡º,75,142,53,92,14,53,1.07,31
2018-01-03,¡º,53,149,36,56,5,33,0.94,29
2018-01-04,”≈,13,1,5,6,2,24,0.58,22
2018-01-05,”≈,26,23,17,23,4,25,0.72,23
2018-01-06,”≈,38,83,26,32,4,35,0.97,10
2018-01-07,”≈,32,57,21,27,4,27,0.99,26
2018-01-08,¡º,71,207,51,66,10,25,1.02,60
2018-01-09,¡º,69,266,45,84,24,50,0.96,34
2018-01-10,¡º,74,291,41,95,26,59,1.08,31
2018-01-11,¡º,69,227,30,87,13,56,0.83,34
2018-01-12,¡º,65,159,35,75,12,43,0.65,48
2018-01-13,¡º,68,85,43,84,19,54,0.88,35
2018-01-14,¡º,80,124,48,107,32,68,1.03,22
2018-01-15,¡º,90,142,61,127,35,72,1.43,13
2018-01-16,¡º,74,102,46,94,17,52,1.11,20
2018-01-17,¡º,90,134,66,98,13,49,1.29,24
2018-01-18,«·∂»Œ€»æ,101,155,75,109,12,43,1.33,36
2018-01-19,«·∂»Œ€»æ,149,234,112,149,12,51,1.65,36
2018-01-20,«·∂»Œ€»æ,116,195,87,114,10,56,1.84,20
2018-01-21,¡º,79,157,58,73,8,60,2.15,6
2018-01-22,¡º,54,91,37,51,9,51,1.73,19
2018-01-23,¡º,85,220,58,92,10,53,1.67,23
2018-01-24,¡º,76,262,56,75,6,43,1.27,11
2018-01-25,”≈,17,2,10,14,4,28,0.82,30
2018-01-26,”≈,29,20,19,22,6,23,0.79,41
2018-01-27,”≈,30,22,21,23,6,28,0.93,35
2018-01-28,”≈,42,75,29,34,5,22,0.89,42
2018-01-29,¡º,64,156,45,54,7,21,1.11,67
2018-01-30,¡º,95,211,70,87,11,30,1.28,74
2018-01-31,¡º,98,247,72,99,14,35,1.14,77
2018-02-01,¡º,81,156,58,91,12,51,0.99,51
2018-02-02,¡º,77,202,52,89,17,42,0.86,69
2018-02-03,¡º,61,150,21,69,8,22,0.61,61
2018-02-04,¡º,57,82,33,63,11,30,0.90,52
2018-02-05,¡º,59,111,35,66,16,43,1.06,48
2018-02-06,¡º,72,180,45,93,13,58,1.23,40
2018-02-07,¡º,70,112,46,88,15,62,1.04,49
2018-02-08,¡º,75,108,50,87,14,53,1.09,60
2018-02-09,¡º,87,118,60,119,13,67,1.36,27
2018-02-10,«·∂»Œ€»æ,107,236,80,115,11,42,1.48,52
2018-02-11,«·∂»Œ€»æ,114,292,69,153,9,38,1.41,62
2018-02-12,«·∂»Œ€»æ,105,320,53,157,11,49,1.33,62
2018-02-13,¡º,91,258,53,130,12,54,1.36,60
2018-02-14,¡º,83,201,54,114,13,50,1.33,42
2018-02-15,¡º,92,245,66,113,9,24,1.14,57
2018-02-16,¡º,91,119,68,89,6,18,1.23,36
2018-02-17,«·∂»Œ€»æ,105,231,78,106,4,22,1.41,34
2018-02-18,¡º,87,261,63,88,5,21,1.23,42
2018-02-19,”≈,34,14,22,32,3,16,1.08,42
2018-02-20,”≈,20,3,11,17,4,17,1.00,32
2018-02-21,”≈,34,29,22,29,3,14,1.01,56
2018-02-22,”≈,39,82,25,36,4,21,0.93,49
2018-02-23,¡º,52,136,31,52,7,33,1.19,40
2018-02-24,”≈,35,16,22,34,4,34,1.07,32
2018-02-25,¡º,67,184,48,68,5,27,1.03,56
2018-02-26,¡º,53,96,29,58,6,43,1.19,38
2018-02-27,¡º,57,114,28,64,10,46,1.36,24
2018-02-28,”≈,39,32,14,32,5,26,1.03,57
2018-03-01,”≈,49,72,23,49,9,36,1.13,51
2018-03-02,¡º,75,232,53,78,5,22,1.27,64
2018-03-03,¡º,75,192,54,76,7,39,1.53,39
2018-03-04,¡º,52,112,29,54,10,38,1.37,37
2018-03-05,”≈,24,2,10,19,4,14,1.04,45
2018-03-06,”≈,37,60,20,36,4,21,0.82,49
2018-03-07,”≈,24,5,10,14,3,23,0.77,44
2018-03-08,”≈,35,52,11,21,4,18,0.53,71
2018-03-09,”≈,50,74,23,53,5,31,0.54,70
2018-03-10,¡º,73,157,37,91,12,61,0.89,54
2018-03-11,¡º,77,180,39,102,13,72,1.02,39
2018-03-12,¡º,83,200,41,115,18,65,1.22,52
2018-03-13,«·∂»Œ€»æ,119,307,74,187,22,93,1.73,24
2018-03-14,¡º,64,128,44,69,8,48,1.21,52
2018-03-15,¡º,55,120,33,52,13,32,0.99,67
2018-03-16,”≈,38,16,14,30,3,20,0.79,56
2018-03-17,¡º,53,122,32,54,5,34,1.12,25
2018-03-18,”≈,30,19,19,27,4,38,1.29,18
2018-03-19,”≈,17,2,8,13,3,25,1.05,33
2018-03-20,”≈,31,25,14,22,4,23,0.83,60
2018-03-21,¡º,54,130,33,54,6,29,0.76,79
2018-03-22,¡º,68,129,36,83,19,58,0.93,55
2018-03-23,¡º,95,228,42,138,16,64,1.26,56
2018-03-24,¡º,86,209,46,121,11,78,1.35,18
2018-03-25,¡º,61,74,37,69,7,57,1.26,28
2018-03-26,¡º,69,111,39,87,8,43,1.20,54
2018-03-27,¡º,78,180,48,101,17,54,1.32,61
2018-03-28,¡º,84,200,45,112,18,64,1.39,66
2018-03-29,¡º,88,239,48,124,15,67,1.38,45
2018-03-30,¡º,85,238,47,105,15,48,1.36,85
2018-03-31,¡º,93,228,59,114,15,42,1.44,90
2018-04-01,¡º,98,223,58,139,18,63,1.51,78
2018-04-02,¡º,72,96,46,87,14,43,1.36,72
2018-04-03,¡º,53,46,30,60,10,39,1.20,57
2018-04-04,¡º,53,93,30,56,6,34,1.06,46
2018-04-05,”≈,37,12,23,36,5,28,0.78,31
2018-04-05,”≈,37,12,23,36,5,28,0.78,31
2018-04-06,¡º,64,121,17,80,6,21,0.54,74
2018-04-07,¡º,89,297,24,127,9,29,0.50,86
2018-04-08,¡º,80,215,25,108,29,52,0.66,71
2018-04-09,¡º,85,211,40,115,34,66,1.04,64
2018-04-10,¡º,92,225,37,105,34,50,0.89,102
2018-04-11,¡º,70,158,36,87,29,39,0.95,77
2018-04-12,¡º,60,109,37,67,11,33,1.17,63
2018-04-13,”≈,35,29,22,33,6,29,1.40,33
2018-04-14,”≈,34,33,9,18,5,17,0.93,68
2018-04-15,¡º,80,225,24,111,9,27,0.88,79
2018-04-16,¡º,97,240,31,143,12,40,0.86,79
2018-04-17,¡º,97,233,43,142,18,49,0.99,75
2018-04-18,¡º,87,167,36,117,22,62,0.98,72
2018-04-19,¡º,95,232,41,133,25,62,1.15,71
2018-04-20,¡º,80,212,35,107,21,49,1.14,69
2018-04-21,”≈,49,53,21,49,13,33,1.08,63
2018-04-22,”≈,47,121,17,47,14,30,1.10,46
2018-04-23,”≈,26,5,7,17,5,18,1.10,51
2018-04-24,”≈,34,35,11,28,5,17,0.96,69
2018-04-25,¡º,62,148,16,43,7,20,0.81,113
2018-04-26,¡º,63,119,29,72,15,37,0.93,82
2018-04-27,¡º,70,165,39,82,17,40,1.02,69
2018-04-28,¡º,79,172,41,103,16,53,1.26,68
2018-04-29,¡º,65,106,36,81,20,38,1.28,41
2018-04-30,”≈,41,28,15,40,12,32,1.21,42
2018-05-01,”≈,35,20,12,30,11,29,0.94,45
2018-05-02,”≈,43,34,18,44,7,24,1.03,69
2018-05-03,¡º,61,147,13,49,8,30,0.74,101
2018-05-04,¡º,75,220,26,96,21,54,1.01,70
2018-05-05,¡º,60,178,31,67,16,32,1.07,54
2018-05-06,”≈,35,29,7,28,12,21,0.78,58
2018-05-07,”≈,34,33,5,22,5,17,1.02,61
2018-05-08,”≈,44,66,9,27,6,19,0.83,89
2018-05-09,¡º,62,149,13,53,9,25,0.90,111
2018-05-10,¡º,66,165,21,75,15,35,1.03,103
2018-05-11,”≈,49,74,15,46,12,27,0.98,60
2018-05-12,”≈,45,47,15,46,10,31,1.17,44
2018-05-13,¡º,53,85,18,52,9,30,1.42,67
2018-05-14,¡º,57,113,21,60,14,32,1.12,59
2018-05-15,¡º,52,93,10,44,12,20,0.82,83
2018-05-16,¡º,52,125,8,44,17,22,0.71,88
2018-05-17,¡º,61,210,13,53,20,23,0.79,101
2018-05-18,¡º,63,189,18,71,15,33,1.05,71
2018-05-19,”≈,45,60,6,18,6,20,0.84,88
2018-05-20,”≈,39,56,7,29,6,17,1.07,75
2018-05-21,”≈,37,53,9,35,6,18,1.16,59
2018-05-22,”≈,33,20,8,33,6,15,0.96,48
2018-05-23,¡º,63,143,19,74,7,19,0.98,71
2018-05-24,¡º,58,109,16,56,13,29,1.11,79
2018-05-25,¡º,74,212,24,80,15,35,1.08,82
2018-05-26,”≈,38,40,8,29,11,20,1.09,63
2018-05-27,¡º,55,108,18,66,7,18,1.09,71
2018-05-28,¡º,96,251,35,139,13,31,1.00,81
2018-05-29,¡º,84,225,39,116,23,37,1.24,78
2018-05-30,¡º,61,154,23,70,8,20,0.99,63
2018-05-31,”≈,41,50,7,20,4,20,0.82,81
2018-06-01,”≈,47,77,7,27,7,22,0.77,86
2018-06-02,”≈,50,75,9,32,6,27,0.75,89
2018-06-03,”≈,48,58,10,39,7,26,0.81,89
2018-06-04,”≈,48,71,13,49,7,29,0.91,64
2018-06-05,”≈,41,52,7,25,4,23,0.78,78
2018-06-06,”≈,39,44,9,35,8,29,1.00,54
2018-06-07,”≈,39,54,9,37,8,31,0.99,32
2018-06-08,”≈,18,2,5,15,5,24,0.71,24
2018-06-09,”≈,29,24,6,21,5,21,0.70,47
2018-06-10,¡º,61,198,9,29,5,18,0.76,114
2018-06-11,¡º,88,296,17,63,8,42,0.89,110
2018-06-12,¡º,72,206,22,84,10,47,0.92,80
2018-06-13,”≈,44,90,9,30,6,23,0.59,75
2018-06-14,¡º,51,111,7,38,6,24,0.72,91
2018-06-15,¡º,83,256,15,61,7,27,0.86,143
2018-06-16,¡º,94,304,18,65,6,31,0.93,152
2018-06-17,¡º,81,270,19,68,8,27,1.05,129
2018-06-18,¡º,65,204,15,56,7,23,0.92,97
2018-06-19,¡º,56,218,14,54,10,22,0.84,75
2018-06-20,”≈,31,22,8,24,4,17,0.79,56
2018-06-21,”≈,40,97,8,31,5,17,0.75,72
2018-06-22,”≈,41,112,11,36,8,19,0.95,61
2018-06-23,”≈,36,85,10,33,4,20,1.06,53
2018-06-24,”≈,40,116,10,37,6,24,1.04,45
2018-06-25,”≈,36,106,6,30,7,22,0.87,39
2018-06-26,”≈,35,110,4,28,13,18,0.80,47
2018-06-27,”≈,46,169,6,38,15,20,0.84,67
2018-06-28,”≈,47,182,7,43,14,22,0.88,62
2018-06-29,”≈,46,130,6,42,16,22,0.92,62
2018-06-30,”≈,31,33,7,26,6,21,1.14,47
2018-07-01,”≈,26,19,7,25,7,19,1.20,39
2018-07-02,”≈,39,113,11,38,6,24,1.12,31
2018-07-03,”≈,44,163,9,43,8,24,1.09,48
2018-07-04,¡º,54,214,12,53,4,26,0.98,61
2018-07-05,¡º,55,251,14,57,10,23,0.94,70
2018-07-06,”≈,33,91,9,27,4,20,1.03,49
2018-07-07,”≈,27,30,6,16,3,15,0.93,55
2018-07-08,”≈,27,47,5,23,7,16,0.77,46
2018-07-09,”≈,41,209,8,36,15,22,0.83,58
2018-07-10,¡º,56,295,12,56,9,27,0.91,63
2018-07-11,¡º,53,232,10,45,5,16,0.88,81
2018-07-12,”≈,29,53,5,16,6,12,0.75,56
2018-07-13,”≈,43,173,8,37,10,24,0.85,58
2018-07-14,”≈,32,84,6,25,10,17,0.77,56
2018-07-15,¡º,52,225,12,53,9,23,0.91,66
2018-07-16,¡º,55,248,18,64,8,27,0.99,54
2018-07-17,¡º,58,253,19,66,9,28,0.97,60
2018-07-18,”≈,43,131,7,42,7,22,0.89,52
2018-07-19,”≈,44,139,7,39,8,20,0.93,59
2018-07-20,”≈,47,143,8,40,10,20,1.06,64
2018-07-21,¡º,58,183,8,47,6,21,1.20,91
2018-07-22,¡º,56,189,13,51,6,14,1.12,92
2018-07-23,¡º,55,201,11,58,9,27,1.01,54
2018-07-24,¡º,53,194,11,55,9,26,0.93,56
2018-07-25,”≈,40,107,6,36,13,17,0.69,59
2018-07-26,¡º,57,219,11,60,13,24,0.81,67
2018-07-27,¡º,53,222,14,57,10,27,0.96,55
2018-07-28,”≈,47,148,13,47,6,26,0.98,52
2018-07-29,”≈,43,97,11,40,6,24,0.99,55
2018-07-30,¡º,52,170,15,43,10,20,0.99,78
2018-07-31,¡º,55,206,17,43,7,20,1.07,88
2018-08-01,”≈,44,122,14,40,6,29,0.91,58
2018-08-02,”≈,48,172,17,41,7,21,0.95,71
2018-08-03,¡º,51,213,21,48,5,28,1.08,68
2018-08-04,¡º,56,238,28,58,11,19,0.97,69
2018-08-05,¡º,51,167,24,50,10,18,0.96,69
2018-08-06,”≈,48,156,21,47,14,17,0.92,72
2018-08-07,¡º,62,251,26,69,8,23,1.02,78
2018-08-08,¡º,63,266,29,74,5,33,1.11,71
2018-08-09,¡º,65,242,29,64,4,22,1.04,99
2018-08-10,¡º,60,181,28,68,5,32,1.10,81
2018-08-11,¡º,73,257,31,74,8,28,1.11,99
2018-08-12,¡º,88,336,35,74,6,17,1.10,137
2018-08-13,”≈,41,123,16,34,4,15,0.85,67
2018-08-14,”≈,39,151,14,32,5,15,0.74,73
2018-08-15,”≈,34,84,9,26,3,14,0.66,74
2018-08-16,”≈,42,178,14,35,3,15,0.72,75
2018-08-17,”≈,34,78,9,25,3,12,0.67,65
2018-08-18,”≈,37,84,10,31,7,13,0.82,68
2018-08-19,¡º,54,258,19,49,12,18,0.97,84
2018-08-20,¡º,52,223,14,44,6,19,0.78,77
2018-08-21,”≈,48,134,11,31,6,15,0.70,99
2018-08-22,¡º,60,238,22,47,5,14,0.93,105
2018-08-23,¡º,63,220,16,44,5,12,0.83,123
2018-08-25,¡º,75,258,27,52,6,19,1.19,124
2018-08-27,”≈,44,109,18,38,4,13,0.97,84
2018-08-29,”≈,34,81,7,23,9,13,0.81,67
2018-08-31,”≈,22,9,7,21,7,13,0.73,41
2018-09-02,”≈,37,135,13,32,8,11,0.73,74
2018-09-03,”≈,48,193,17,47,9,28,0.92,45
2018-09-04,¡º,62,277,19,59,6,23,0.94,83
2018-09-05,¡º,70,290,20,71,7,25,0.88,100
2018-09-06,«·∂»Œ€»æ,101,355,28,87,9,25,1.05,126
2018-09-07,¡º,53,277,20,54,6,13,0.84,88
2018-09-08,¡º,54,269,13,49,9,16,0.66,81
2018-09-09,¡º,62,285,16,44,7,23,0.66,98
2018-09-10,¡º,55,215,14,39,8,18,0.56,97
2018-09-11,¡º,60,237,19,47,8,18,0.68,101
2018-09-12,¡º,57,233,22,51,8,19,0.76,91
2018-09-13,¡º,53,223,22,53,8,19,0.77,80
2018-09-14,¡º,54,229,23,51,7,19,0.81,78
2018-09-15,¡º,61,273,27,59,7,16,0.86,104
2018-09-16,¡º,61,322,33,70,6,15,0.92,98
2018-09-17,”≈,44,213,22,43,5,15,0.83,51
2018-09-18,”≈,26,63,8,23,4,17,0.69,40
2018-09-19,”≈,49,229,16,50,8,30,0.81,34
2018-09-20,¡º,57,281,21,63,6,28,0.84,51
2018-09-21,”≈,38,87,15,36,4,16,1.12,60
2018-09-22,”≈,44,151,14,33,7,18,0.89,85
2018-09-23,¡º,53,207,22,54,9,25,0.99,70
2018-09-24,¡º,61,255,26,54,8,19,0.99,100
2018-09-25,¡º,67,342,16,49,7,15,0.68,120
2018-09-26,”≈,41,156,17,40,6,21,0.69,60
2018-09-27,”≈,42,129,15,39,7,21,0.68,73
2018-09-28,¡º,58,257,17,47,7,20,0.63,102
2018-09-29,¡º,65,278,21,58,6,24,0.62,106
2018-09-30,¡º,71,307,22,70,9,40,0.67,101
2018-10-01,¡º,71,334,18,74,9,29,0.64,113
2018-10-02,¡º,66,273,15,54,9,22,0.64,115
2018-10-03,¡º,71,261,18,58,10,25,0.73,118
2018-10-04,¡º,82,299,24,65,11,23,0.78,135
2018-10-05,¡º,80,279,24,65,10,22,0.81,132
2018-10-06,¡º,83,273,28,73,10,39,0.78,124
2018-10-07,¡º,86,275,33,81,14,37,0.98,131
2018-10-08,¡º,95,310,42,95,14,34,1.05,138
2018-10-09,¡º,70,266,42,66,4,24,0.86,111
2018-10-10,¡º,65,304,35,74,7,32,0.79,55
2018-10-11,¡º,52,196,17,48,10,30,0.47,67
2018-10-12,¡º,58,177,20,55,9,31,0.56,87
2018-10-13,¡º,63,203,31,72,11,40,0.70,77
2018-10-14,”≈,39,69,25,37,2,26,0.77,47
2018-10-15,”≈,50,192,34,47,4,27,0.90,26
2018-10-16,”≈,39,108,22,38,5,21,0.64,47
2018-10-17,¡º,55,205,31,58,7,26,0.76,72
2018-10-18,¡º,61,251,34,68,9,24,0.74,83
2018-10-19,¡º,56,223,27,60,8,28,0.66,50
2018-10-20,”≈,42,92,26,41,4,25,0.62,40
2018-10-21,”≈,30,42,19,28,2,22,0.64,29
2018-10-22,”≈,25,14,13,24,4,24,0.66,26
2018-10-23,”≈,47,141,22,47,6,32,0.68,45
2018-10-24,¡º,65,210,30,78,11,39,0.82,43
2018-10-25,¡º,55,126,34,62,9,37,0.78,19
2018-10-26,”≈,48,110,14,52,6,20,0.56,72
2018-10-27,¡º,64,257,17,75,10,33,0.57,66
2018-10-28,¡º,85,349,33,117,25,56,0.86,40
2018-10-29,¡º,80,337,33,108,15,59,0.94,52
2018-10-30,¡º,71,276,27,86,14,54,0.85,59
2018-10-31,¡º,65,218,27,76,15,41,0.75,77
2018-11-01,¡º,71,224,39,85,11,28,0.86,85
2018-11-02,¡º,58,128,30,65,8,34,0.77,56
